,index,Names,isMale
2148,1398,ΕΝΤΟΥΑΡΤ,1
2149,1399,ΕΝΤΡΑΛ,1
2150,1400,ΕΝΤΡΙ,1
2151,1401,ΕΝΤΡΙΤ,1
2152,6164,ΕΞΑΚΟΥΣΤΗ,0
2153,1402,ΕΞΑΚΟΥΣΤΟΣ,1
2154,6165,ΕΞΕΝΙΑ,0
2155,1403,ΕΞΟΥΣΤΟΔΙΑ,1
2156,1404,ΕΞΟΥΣΤΟΔΙΑΝΟΣ,1
2157,1324,ΕΟΥΧΕΝΙ,1
2158,1405,ΕΠΑΜΕΙΝΩΝΔ,1
2159,1406,ΕΠΑΜΕΙΝΩΝΔΑΣ,1
2160,1407,ΕΠΑΜΕΙΝΩΝΤΑΣ,1
2161,6166,ΕΠΙΣΑΒΕΤ,0
2162,6167,ΕΠΙΣΤΙΜΗ,0
2163,6168,ΕΠΛΙΔΑ,0
2164,6169,ΕΡΑ,0
2165,1408,ΕΡΑΛΝΤ,1
2166,6651,ΕΡΑΝΚΑ,0
2167,1409,ΕΡΑΣΜΙΑ,1
2168,6173,ΕΡΑΣΤΗ,0
2169,6174,ΕΡΑΤΩ,0
2170,1410,ΕΡΒΑΝΤ,1
2171,1411,ΕΡΒΙΝ,1
2172,6175,ΕΡΒΙΝΑ,0
2173,1412,ΕΡΒΙΣ,1
2174,1413,ΕΡΓΕΝ,1
2175,6176,ΕΡΓΙΟΥΛ,0
2176,1414,ΕΡΓΚΕΣΤ,1
2177,6177,ΕΡΓΚΕΣΤΑ,0
2178,1415,ΕΡΔΟΓΑΝ,1
2179,1416,ΕΡΕΣΤΙΝΑ,1
2180,6178,ΕΡΕΦΙΛΗ,0
2181,1417,ΕΡΙ,1
2182,6180,ΕΡΙΕΤΑ,0
2183,6181,ΕΡΙΕΤΤΑ,0
2184,1418,ΕΡΙΚ,1
2185,6183,ΕΡΙΚΑΕΛΙΣΑΒΕΤ,0
2186,6186,ΕΡΙΚΑΙΤΗ,0
2187,6187,ΕΡΙΚΕΤΑ,0
2188,6188,ΕΡΙΚΕΤΗ,0
2189,6189,ΕΡΙΚΕΤΤΑ,0
2190,6190,ΕΡΙΚΚΑ,0
2191,6191,ΕΡΙΝΑ,0
2192,6192,ΕΡΙΝΤΑ,0
2193,6193,ΕΡΙΟΛΑ,0
2194,1419,ΕΡΙΟΝ,1
2195,6194,ΕΡΙΟΝΑ,0
2196,6195,ΕΡΙΣΑ,0
2197,6196,ΕΡΙΣΕΛΝΤΑ,0
2198,1420,ΕΡΙΣΕΝΤ,1
2199,6197,ΕΡΙΣΣΩ,0
2200,6198,ΕΡΙΣΤΙΝΑ,0
2201,6199,ΕΡΙΦΙΛΗ,0
2202,6200,ΕΡΙΦΥΛΗ,0
2203,6201,ΕΡΙΦΥΛΛΗ,0
2204,1421,ΕΡΛΑΝΤ,1
2205,6202,ΕΡΛΑΝΤΑ,0
2206,6203,ΕΡΛΙΝΤΑ,0
2207,1422,ΕΡΜΑΛ,1
2208,6204,ΕΡΜΑΛ,0
2209,1423,ΕΡΜΑΛΙ,1
2210,1424,ΕΡΜΗΣ,1
2211,6205,ΕΡΜΙΝΑ,0
2212,1425,ΕΡΜΙΟΝ,1
2213,1426,ΕΡΜΙΟΝΗ,1
2214,1427,ΕΡΜΙΡ,1
2215,6207,ΕΡΜΙΡΑ,0
2216,6208,ΕΡΜΙΩΝΗ,0
2217,1428,ΕΡΜΟΛΑΟΣ,1
2218,1429,ΕΡΜΟΛΑΟΣΑΧΙΛΛΕΥΣ,1
2219,1430,ΕΡΜΟΛΙ,1
2220,6209,ΕΡΜΟΦΙΛΗ,0
2221,6724,ΕΡΝΑ,0
2222,1431,ΕΡΝΕΣΤ,1
2223,6210,ΕΡΝΙΔΑ,0
2224,6211,ΕΡΝΙΝΤΑ,0
2225,1432,ΕΡΝΙΣ,1
2226,1433,ΕΡΝΤΑΛ,1
2227,1434,ΕΡΟΠ,1
2228,1435,ΕΡΟΥΓΚΛΕΝ,1
2229,6212,ΕΡΡΙΚΑΒΑΣΙΛΙΚΗ,0
2230,6213,ΕΡΡΙΚΕΤΗ,0
2231,1436,ΕΡΡΙΚΟΣ,1
2232,6214,ΕΡΣΑ,0
2233,6215,ΕΡΣΑΙΑ,0
2234,1437,ΕΡΣΕΛ,1
2235,1438,ΕΡΣΙ,1
2236,1439,ΕΡΤΑΝ,1
2237,1440,ΕΡΤΖΑΝ,1
2238,1441,ΕΡΤΖΕΝ,1
2239,6216,ΕΡΤΙΟΛΑ,0
2240,1442,ΕΡΤΟΥΓΑΝ,1
2241,6217,ΕΡΥΦΙΛΗ,0
2242,1443,ΕΡΧΑΝ,1
2243,1444,ΕΡΩΣ,1
2244,1445,ΕΡΩΤΟΚΡΙΤΟΣ,1
2245,6218,ΕΡΩΦΙΛΗ,0
2246,1446,ΕΣΑΜ,1
2247,1447,ΕΣΘΗΡ,1
2248,6219,ΕΣΘΗΡ,0
2249,6220,ΕΣΜΑ,0
2250,6221,ΕΣΜΕΡΑΛΔΑ,0
2251,1448,ΕΣΜΕΡΑΛΔΟ,1
2252,6222,ΕΣΜΕΡΑΛΝΤΑ,0
2253,6223,ΕΣΤΕΛΑ,0
2254,6224,ΕΣΤΕΡ,0
2255,1449,ΕΣΤΡΕΦ,1
2256,1450,ΕΤΕΟΚΛΗΣ,1
2257,6225,ΕΤΕΡ,0
2258,6226,ΕΤΕΡΗ,0
2259,2150,ΕΤΖΙΚΕ,1
2260,6227,ΕΤΛΕΒΑ,0
2261,6228,ΕΤΣΕΡΙ,0
2262,6234,ΕΥΑΓΓ,0
2263,1451,ΕΥΑΓΓΓΕΛΟΣ,1
2264,6235,ΕΥΑΓΓΕ,0
2265,6236,ΕΥΑΓΓΕΚΙΑ,0
2266,1452,ΕΥΑΓΓΕΛ,1
2267,1453,ΕΥΑΓΓΕΛΗ,1
2268,6237,ΕΥΑΓΓΕΛΗ,0
2269,6238,ΕΥΑΓΓΕΛΙ,0
2270,6240,ΕΥΑΓΓΕΛΙΑΑΝΤΩΝΙΑ,0
2271,6241,ΕΥΑΓΓΕΛΙΑΕΛΠΙΝΙΚΗ,0
2272,6242,ΕΥΑΓΓΕΛΙΑΜΑΡΙΑ,0
2273,6255,ΕΥΑΓΓΕΛΙΝΗ,0
2274,6256,ΕΥΑΓΓΕΛΙΤΣΑ,0
2275,6257,ΕΥΑΓΓΕΛΛΙΑ,0
2276,1455,ΕΥΑΓΓΕΛΟ,1
2277,6258,ΕΥΑΓΓΕΛΟΣ,0
2278,1457,ΕΥΑΓΓΕΛΟΣΑΘΑΝΑΣΙΟΣ,1
2279,1458,ΕΥΑΓΓΕΛΟΣΑΙΜΙΛΙΟΣ,1
2280,1459,ΕΥΑΓΓΕΛΟΣΕΙΡΗΝΑΙΟΣ,1
2281,1460,ΕΥΑΓΓΕΛΟΣΜΑΡΙΟΣ,1
2282,1461,ΕΥΑΓΓΕΛΟΣΝΗΦΩΝ,1
2283,1462,ΕΥΑΓΓΕΛΟΣΦΩΤΙΟΣ,1
2284,1463,ΕΥΑΓΓΕΛΟΣΧΡΗΣΤΟΣ,1
2285,6259,ΕΥΑΓΓΙΑ,0
2286,1472,ΕΥΑΓΓΛΟΣ,1
2287,6260,ΕΥΑΓΕΛΙΑ,0
2288,1473,ΕΥΑΓΕΛΟΣ,1
2289,6261,ΕΥΑΝΔΡΑ,0
2290,1474,ΕΥΑΝΔΡΟΣ,1
2291,6262,ΕΥΑΝΘΗ,0
2292,1475,ΕΥΑΝΘΙΑ,1
2293,1476,ΕΥΑΝΘΙΟΣ,1
2294,6268,ΕΥΑΝΘΟΥΛΑ,0
2295,6269,ΕΥΓΓΕΛΙΑ,0
2296,6270,ΕΥΓΕΝΕΙΑ,0
2297,1477,ΕΥΓΕΝΙΑ,1
2298,1478,ΕΥΓΕΝΙΚΟΣ,1
2299,6274,ΕΥΓΕΝΟΥΛΑ,0
2300,1482,ΕΥΓΚΕΝΙ,1
2301,6275,ΕΥΓΛΩΤΙΑ,0
2302,6276,ΕΥΓΝΩΣΙΑ,0
2303,1483,ΕΥΔΟΚΙΑ,1
2304,6278,ΕΥΔΟΚΙΑΑΓΑΠΗ,0
2305,1484,ΕΥΔΟΚΙΜΟΣ,1
2306,6283,ΕΥΔΟΞΙΑ,0
2307,1485,ΕΥΔΟΞΙΑ,1
2308,6284,ΕΥΔΟΞΙΑΑΘΗΝΑ,0
2309,6285,ΕΥΔΟΞΙΑΜΑΡΙΑ,0
2310,1486,ΕΥΔΟΞΙΟΣ,1
2311,1487,ΕΥΔΟΞΟΣ,1
2312,1488,ΕΥΕΛΠΙΣ,1
2313,6286,ΕΥΗ,0
2314,6287,ΕΥΘΑΛΑ,0
2315,6288,ΕΥΘΑΛΕΙΑ,0
2316,1489,ΕΥΘΑΛΙΑ,1
2317,6289,ΕΥΘΑΛΙΑ,0
2318,1490,ΕΥΘΙΜΙΟΣ,1
2319,6290,ΕΥΘΡΑΝΘΗ,0
2320,1491,ΕΥΘΥΒΟΥΛΗΣ,1
2321,1492,ΕΥΘΥΒΟΥΛΟΣ,1
2322,1493,ΕΥΘΥΜΙΑ,1
2323,6292,ΕΥΘΥΜΙΑΜΑΡΙΑ,0
2324,6295,ΕΥΘΥΜΙΟΣ,0
2325,6296,ΕΥΚΑΡΠΙΑ,0
2326,6297,ΕΥΚΛΕΙΑ,0
2327,1497,ΕΥΚΛΕΙΔΗΣ,1
2328,6298,ΕΥΛΑΒΙΑ,0
2329,6302,ΕΥΛΑΜΠΙΑ,0
2330,1498,ΕΥΛΑΜΠΙΟΣ,1
2331,1499,ΕΥΛΕΥΘΕΡΙΟΣ,1
2332,6303,ΕΥΛΟΤΙΑ,0
2333,6304,ΕΥΛΟΧΙΑ,0
2334,1500,ΕΥΜΕΝΙΟΣ,1
2335,6305,ΕΥΜΟΡΘΙΛΗ,0
2336,6306,ΕΥΜΟΡΦΗ,0
2337,6307,ΕΥΜΟΡΦΙΑ,0
2338,1501,ΕΥΜΟΡΦΙΑ,1
2339,6308,ΕΥΜΟΡΦΙΛΗ,0
2340,1502,ΕΥΜΟΡΦΙΛΗ,1
2341,6309,ΕΥΜΟΡΦΙΝΗ,0
2342,1503,ΕΥΜΟΡΦΙΟΣ,1
2343,1504,ΕΥΜΟΡΦΟΣ,1
2344,6310,ΕΥΜΟΡΦΟΥΛΑ,0
2345,1505,ΕΥΜΟΡΦΟΥΛΑ,1
2346,6311,ΕΥΜΟΡΦΥΛΗ,0
2347,6312,ΕΥΝΙΚΗ,0
2348,6313,ΕΥΝΟΣΙΑ,0
2349,1506,ΕΥΠΡΑΞΙΑ,1
2350,6314,ΕΥΠΡΑΞΙΑ,0
2351,6315,ΕΥΠΡΕΠΕΙΑ,0
2352,6316,ΕΥΡΑΝΘΙΑ,0
2353,6317,ΕΥΡΗΚΑ,0
2354,6318,ΕΥΡΙΑΝΘΗ,0
2355,1507,ΕΥΡΙΒΙΑΔΗΣ,1
2356,6319,ΕΥΡΙΔΕΙΚΗ,0
2357,6325,ΕΥΡΙΚΑ,0
2358,1508,ΕΥΡΙΠΙΔΗ,1
2359,1509,ΕΥΡΙΠΙΔΗΣ,1
2360,6329,ΕΥΡΙΠΙΔΗΣ,0
2361,6330,ΕΥΡΟΣΥΝΗ,0
2362,6331,ΕΥΡΟΥΛΑ,0
2363,6332,ΕΥΡΟΦΙΛΗ,0
2364,6333,ΕΥΡΥΑΝΘΗ,0
2365,1510,ΕΥΡΥΒΙΑΔΗΣ,1
2366,6334,ΕΥΡΥΔΙΚΗ,0
2367,6335,ΕΥΡΥΚΛΕΙΑ,0
2368,1511,ΕΥΡΥΚΛΕΙΔΗΣ,1
2369,6336,ΕΥΡΥΚΩΜΗ,0
2370,1512,ΕΥΡΥΜΑΧΟΣ,1
2371,6337,ΕΥΡΥΝΟΜΗ,0
2372,6338,ΕΥΡΥΝΩΜΗ,0
2373,1513,ΕΥΡΥΠΕΙΔΗΣ,1
2374,1514,ΕΥΡΥΠΙΔΗΣ,1
2375,1515,ΕΥΡΥΣΘΕΑΣ,1
2376,1516,ΕΥΡΥΣΘΕΝΗΣ,1
2377,6339,ΕΥΡΩΠΗ,0
2378,1517,ΕΥΡΩΠΗ,1
2379,6340,ΕΥΡΩΠΗΧΡΙΣΤΙΝΑ,0
2380,6341,ΕΥΡΩΠΙΑ,0
2381,6342,ΕΥΣΑΙΑ,0
2382,6343,ΕΥΣΕΒΕΙΑ,0
2383,1518,ΕΥΣΕΒΙΑ,1
2384,1519,ΕΥΣΕΒΙΟΣ,1
2385,1520,ΕΥΣΤΑΘΙΑ,1
2386,1521,ΕΥΣΤΑΘΙΟ,1
2387,1522,ΕΥΣΤΑΘΙΟΙΣ,1
2388,6350,ΕΥΣΤΑΘΙΟΣ,0
2389,1524,ΕΥΣΤΑΘΙΟΣΧΡΗΣΤΟΣ,1
2390,6351,ΕΥΣΤΑΘΟΥΛΑ,0
2391,1529,ΕΥΣΤΡΑ,1
2392,6352,ΕΥΣΤΡΑΤΕΙΑ,0
2393,1530,ΕΥΣΤΡΑΤΙ,1
2394,1531,ΕΥΣΤΡΑΤΙΑ,1
2395,1532,ΕΥΣΤΡΑΤΙΟ,1
2396,1534,ΕΥΣΤΡΑΤΙΟΣΑΠΟΣΤΟΛΟΣ,1
2397,1535,ΕΥΣΤΡΑΤΙΟΣΙΑΣΩΝ,1
2398,6354,ΕΥΤΑΛΙΑ,0
2399,1542,ΕΥΤΕΡΠΗ,1
2400,6355,ΕΥΤΕΡΠΗ,0
2401,1543,ΕΥΤΥΧΙΑ,1
2402,6357,ΕΥΤΥΧΙΑΝΑΥΣΙΚΑ,0
2403,1544,ΕΥΤΥΧΙΟΣ,1
2404,6360,ΕΥΦΗΜΙΑ,0
2405,1545,ΕΥΦΡΑΙΜ,1
2406,6361,ΕΥΦΡΑΝΘΙΑ,0
2407,6362,ΕΥΦΡΑΞΙΑ,0
2408,6363,ΕΥΦΡΟΝΙΑ,0
2409,6364,ΕΥΦΡΟΣΥΝ,0
2410,1546,ΕΥΦΡΟΣΥΝΗ,1
2411,6368,ΕΥΦΡΟΣΥΝΙΑ,0
2412,6369,ΕΥΦΡΡΟΣΥΝΗ,0
2413,6370,ΕΥΦΡΩΣΥΝΗ,0
2414,6371,ΕΥΦΥΜΙΑ,0
2415,6372,ΕΥΧΑΡΗΣ,0
2416,6373,ΕΥΧΑΡΙΣ,0
2417,6374,ΕΥΧΑΡΙΣΤΙΑ,0
2418,6375,ΕΥΧΑΡΙΣΤΩ,0
2419,6376,ΕΥΧΑΡΟΥΛΑ,0
2420,6377,ΕΦΕΔΡΑ,0
2421,6379,ΕΦΙΓΚΙΕΝΗ,0
2422,1547,ΕΦΙΜ,1
2423,1548,ΕΦΙΡ,1
2424,6816,ΕΦΡΑΙΜΙΑ,0
2425,1550,ΕΦΡΕΜ,1
2426,6380,ΕΦΡΟΣΥΝΗ,0
2427,6381,ΕΦΤΑΛΙ,0
2428,6382,ΕΦΤΑΛΙΑ,0
2429,1551,ΖΑΑΛ,1
2430,1552,ΖΑΔΕΙΡΙΟΣ,1
2431,1553,ΖΑΖΑ,1
2432,1554,ΖΑΙΓΚΑΜ,1
2433,6386,ΖΑΚΕΛΙΝ,0
2434,6387,ΖΑΚΕΛΙΝΑ,0
2435,7607,ΖΑΚΛΙΝ,0
2436,6388,ΖΑΚΛΙΝΑ,0
2437,6389,ΖΑΛΒΑ,0
2438,6390,ΖΑΛΙΝΑ,0
2439,1555,ΖΑΜΙΡ,1
2440,6391,ΖΑΜΙΡΑ,0
2441,6392,ΖΑΜΟΙΑ,0
2442,6393,ΖΑΜΠΑΚΙΑ,0
2443,6394,ΖΑΜΠΕΤΑ,0
2444,6395,ΖΑΜΠΙΝΕ,0
2445,6397,ΖΑΜΠΙΩ,0
2446,6398,ΖΑΝΑ,0
2447,1556,ΖΑΝΑ,1
2448,6399,ΖΑΝΕΤΑ,0
2449,1557,ΖΑΝΗΣ,1
2450,6400,ΖΑΝΝΑ,0
2451,1558,ΖΑΝΝΗΣ,1
2452,1559,ΖΑΟΥΡΙ,1
2453,6401,ΖΑΡΑ,0
2454,6402,ΖΑΡΙΝΕ,0
2455,6403,ΖΑΡΙΦΑ,0
2456,6404,ΖΑΡΙΦΕ,0
2457,1560,ΖΑΡΙΦΗΣ,1
2458,6405,ΖΑΡΙΦΙΤΣΑ,0
2459,6406,ΖΑΡΙΦΩ,0
2460,6407,ΖΑΡΜΑΝ,0
2461,6408,ΖΑΡΟΥΓΚΙ,0
2462,6409,ΖΑΣΜΙΝΑ,0
2463,6410,ΖΑΦΕ,0
2464,6411,ΖΑΦΕΙΡΑ,0
2465,6412,ΖΑΦΕΙΡΕΝΙΑ,0
2466,6413,ΖΑΦΕΙΡΗ,0
2467,1562,ΖΑΦΕΙΡΙΑ,1
2468,6414,ΖΑΦΕΙΡΙΑ,0
2469,1564,ΖΑΦΕΙΡΙΟΣΒΑΣΙΛΕΙΟΣ,1
2470,1565,ΖΑΦΕΙΡΙΟΣΝΙΚΟΛΑΟΣ,1
2471,6415,ΖΑΦΕΙΡΙΤΣΑ,0
2472,6416,ΖΑΦΕΙΡΙΩ,0
2473,7609,ΖΑΦΕΙΡΟΥ,0
2474,6417,ΖΑΦΕΙΡΟΥΛΑ,0
2475,1570,ΖΑΦΕΙΡΩ,1
2476,2770,ΖΑΧ,1
2477,6419,ΖΑΧΑΙΟΝΙΚΗ,0
2478,6423,ΖΑΧΑΡΙΑ,0
2479,6424,ΖΑΧΑΡΙΝΑ,0
2480,6425,ΖΑΧΑΡΟΥΛ,0
2481,1574,ΖΑΧΑΡΟΥΛΑ,1
2482,6427,ΖΑΧΑΡΟΥΛΑΞΕΝΗ,0
2483,1575,ΖΑΧΑΡΩ,1
2484,6430,ΖΑΧΑΡΩ,0
2485,1576,ΖΑΧΟΣ,1
2486,6431,ΖΓΟΥΡΑΝΘΗ,0
2487,1577,ΖΕΓΚΙΣ,1
2488,6432,ΖΕΖΕΦΙΝΑ,0
2489,6433,ΖΕΙΚΑ,0
2490,6435,ΖΕΙΛΙΑ,0
2491,6436,ΖΕΙΝΑΜΠ,0
2492,6437,ΖΕΙΝΕΠ,0
2493,6438,ΖΕΙΡΑ,0
2494,1578,ΖΕΚΕΡΗ,1
2495,6439,ΖΕΚΙΕ,0
2496,1579,ΖΕΚΙΡ,1
2497,1580,ΖΕΚΟΣ,1
2498,6440,ΖΕΛΙΑ,0
2499,1581,ΖΕΛΙΜΧΑΝ,1
2500,1582,ΖΕΛΛΙΟΣ,1
2501,6441,ΖΕΛΧΑ,0
2502,6442,ΖΕΜΠΟΥΛΙΑ,0
2503,6443,ΖΕΜΦΙΡΑ,0
2504,6444,ΖΕΝΕΛ,0
2505,1583,ΖΕΝΕΛΙ,1
2506,6445,ΖΕΝΕΠΕ,0
2507,6446,ΖΕΝΙΑ,0
2508,1584,ΖΕΡΕΒΑΝ,1
2509,6447,ΖΕΥΓΗ,0
2510,1585,ΖΕΦ,1
2511,6448,ΖΕΦΕΙΡΑ,0
2512,6449,ΖΕΧΡΑ,0
2513,1586,ΖΗΖΗΣ,1
2514,1587,ΖΗΚΟΣ,1
2515,6450,ΖΗΛΑΝΔΙΑ,0
2516,1588,ΖΗΛΤΟΣ,1
2517,6454,ΖΗΝΑΙΔΑ,0
2518,6455,ΖΗΝΑΙΝΤΑ,0
2519,6456,ΖΗΝΑΙΣ,0
2520,6457,ΖΗΝΙΕ,0
2521,1589,ΖΗΝΟΒΙΟΣ,1
2522,1590,ΖΗΝΩΝ,1
2523,1591,ΖΗΣΗ,1
2524,1592,ΖΗΣΗΣ,1
2525,1593,ΖΗΣΗΣΔΗΜΗΤΡΙΟΣ,1
2526,1594,ΖΗΣΗΣΠΑΝΑΓΙΩΤΗΣ,1
2527,1595,ΖΗΣΙΜΟΣ,1
2528,1596,ΖΗΣΟΣ,1
2529,6463,ΖΗΣΟΥΛΑ,0
2530,6464,ΖΗΣΩ,0
2531,1597,ΖΙΒΚΟΣ,1
2532,1598,ΖΙΓΙΑ,1
2533,6465,ΖΙΖΕΛ,0
2534,1599,ΖΙΚΟ,1
2535,1600,ΖΙΛΑΛ,1
2536,6466,ΖΙΜΖΑΡΑ,0
2537,6467,ΖΙΜΠΑ,0
2538,6468,ΖΙΝΑ,0
2539,6469,ΖΙΝΑΗΔΑ,0
2540,6470,ΖΙΝΑΙΔΑ,0
2541,6471,ΖΙΝΑΙΝΤΑ,0
2542,1601,ΖΙΝΓΙΑΝ,1
2543,6472,ΖΙΝΕΠ,0
2544,1602,ΖΙΝΙ,1
2545,4695,ΖΙΝΟΒΙΑ,0
2546,1603,ΖΙΡΕ,1
2547,1604,ΖΙΩΤΑΣ,1
2548,6473,ΖΛΑΤΚΑ,0
2549,1605,ΖΜΠΙΓΚΝΙΕΦ,1
2550,1606,ΖΜΠΙΝΕΚ,1
2551,1607,ΖΜΠΟΥΚΟΥΡΙΜ,1
2552,1608,ΖΝΤΕΝΕΚ,1
2553,6474,ΖΝΤΡΑΒΚΑ,0
2554,6475,ΖΟΓΙΑ,0
2555,6476,ΖΟΓΚΑ,0
2556,6477,ΖΟΖΕΤΤΑ,0
2557,6478,ΖΟΖΕΦΑ,0
2558,6479,ΖΟΙΑ,0
2559,1609,ΖΟΙΣΙΑΝΚΟ,1
2560,1610,ΖΟΡΑ,1
2561,1611,ΖΟΡΑΝ,1
2562,1612,ΖΟΡΖ,1
2563,6480,ΖΟΡΙΑ,0
2564,6481,ΖΟΡΙΝΑ,0
2565,1613,ΖΟΡΚΙΝ,1
2566,6482,ΖΟΥΖΑΝΝΑ,0
2567,6483,ΖΟΥΖΟΥΝΑ,0
2568,6484,ΖΟΥΙΡΑ,0
2569,1614,ΖΟΥΛΙΑΝ,1
2570,6485,ΖΟΥΛΙΕΤΑ,0
2571,6486,ΖΟΥΛΙΕΤΤΑ,0
2572,6487,ΖΟΥΛΦΙΑ,0
2573,6488,ΖΟΥΛΦΙΕ,0
2574,6489,ΖΟΥΜΟΥΛΙΑ,0
2575,1615,ΖΟΥΜΠΑΙΡ,1
2576,6490,ΖΟΥΜΠΙΛ,0
2577,1616,ΖΟΥΜΠΟΥΛΗΣ,1
2578,6494,ΖΟΥΜΠΟΥΛΙΤΣΑ,0
2579,6495,ΖΟΥΡΑΜΠ,0
2580,1617,ΖΟΥΡΑΜΠ,1
2581,1618,ΖΟΥΡΑΜΠΙ,1
2582,6496,ΖΟΥΡΑΜΠΙ,0
2583,6497,ΖΟΥΡΙΕ,0
2584,1619,ΖΟΥΡΙΚΟΣ,1
2585,6498,ΖΟΥΧΡΕ,0
2586,6499,ΖΟΧΡΑ,0
2587,1620,ΖΣΑΧΖΑΙΜΠ,1
2588,6500,ΖΩΓΙΑ,0
2589,6501,ΖΩΓΡΑΦΑ,0
2590,6505,ΖΩΓΡΑΦΙΝΑ,0
2591,1621,ΖΩΓΡΑΦΟΣ,1
2592,6506,ΖΩΓΡΑΦΟΥ,0
2593,6507,ΖΩΓΡΑΦΟΥΛΑ,0
2594,6508,ΖΩΓΡΑΦΩ,0
2595,1622,ΖΩΗ,1
2596,6510,ΖΩΗΖΩΙΤΣΑ,0
2597,6517,ΖΩΗΡΑ,0
2598,1623,ΖΩΗΡΗΤΟΣ,1
2599,1624,ΖΩΗΣ,1
2600,6518,ΖΩΗΤΣΑ,0
2601,1625,ΖΩΙΟΣ,1
2602,1626,ΖΩΙΤΣΑ,1
2603,6520,ΖΩΝΙΑ,0
2604,6521,ΖΩΟΠΗΓΗ,0
2605,6522,ΗΑΝΑΝ,0
2606,6523,ΗΒΗ,0
2607,6524,ΗΓΗΣΙΠΥΛΗ,0
2608,1627,ΗΛΙΑ,1
2609,6532,ΗΛΙΑ,0
2610,6533,ΗΛΙΑΔΑ,0
2611,1628,ΗΛΙΑΝΑ,1
2612,6540,ΗΛΙΑΝΝΑ,0
2613,6541,ΗΛΙΑΝΝΑΑΝΑΣΤΑΣΙΑ,0
2614,6542,ΗΛΙΑΣ,0
2615,1630,ΗΛΙΑΣΜΙΧΑΛΗΣ,1
2616,6543,ΗΛΙΘΕΑ,0
2617,1634,ΗΛΙΟΚΡΑΤΗΣ,1
2618,6544,ΗΛΙΟΥΛΑ,0
2619,6546,ΗΛΙΟΦΩΤΗ,0
2620,6547,ΗΛΙΤΣΑ,0
2621,1635,ΗΛΟ,1
2622,1636,ΗΛΟΣ,1
2623,6548,ΗΟΤΙΑΝΑ,0
2624,6549,ΗΡΑ,0
2625,6550,ΗΡΑΚΛΕΙΑ,0
2626,6551,ΗΡΑΚΛΗΣ,0
2627,6552,ΗΡΗΣΕΥΣΤΑΘΙΑ,0
2628,1640,ΗΡΟΔΟΤΟΣ,1
2629,6553,ΗΡΩ,0
2630,1641,ΗΡΩΔΗΣ,1
2631,6554,ΗΣΑΙΑ,0
2632,1642,ΗΣΑΙΑΣ,1
2633,6555,ΗΩ,0
2634,1643,ΘΑΛΕΙΑ,1
2635,6556,ΘΑΛΕΙΑ,0
2636,1646,ΘΑΛΗΣ,1
2637,1644,ΘΑΛΗΣΒΑΣΙΛΕΙΟΣ,1
2638,1645,ΘΑΛΗΣΓΕΩΡΓΙΟΣ,1
2639,6557,ΘΑΜΑΜΑ,0
2640,1648,ΘΑΝΑΣ,1
2641,6558,ΘΑΝΑΣ,0
2642,1649,ΘΑΝΑΣΗΣ,1
2643,6559,ΘΑΝΙΑ,0
2644,1650,ΘΑΝΟΣ,1
2645,6844,ΘΑΡΡΕΝΗ,0
2646,6560,ΘΑΣΟΥΛΑ,0
2647,1651,ΘΕΑΓΕΝΗΣ,1
2648,1652,ΘΕΑΝΩ,1
2649,6564,ΘΕΑΝΩ,0
2650,6565,ΘΕΔΩΡΑ,0
2651,6566,ΘΕΙΟΚΛΕΙΑ,0
2652,6567,ΘΕΚΛΑ,0
2653,6568,ΘΕΛΕΖΕ,0
2654,6569,ΘΕΛΚΑ,0
2655,6570,ΘΕΛΞΙΝΟΗ,0
2656,1653,ΘΕΜ,1
2657,1654,ΘΕΜΕΛΗΣ,1
2658,6571,ΘΕΜΕΛΙΝΑ,0
2659,1655,ΘΕΜΗ,1
2660,6572,ΘΕΜΗ,0
2661,6573,ΘΕΜΙΔΑ,0
2662,6574,ΘΕΜΙΣ,0
2663,1656,ΘΕΜΙΣΤΟΚ,1
2664,1657,ΘΕΜΙΣΤΟΚΛΗ,1
2665,1658,ΘΕΜΙΣΤΟΚΛΗΣ,1
2666,1659,ΘΕΜΙΣΤΟΚΛΗΣΑΙΜΙΛΙΟΣ,1
2667,1660,ΘΕΟΓΕΝΗΣ,1
2668,1661,ΘΕΟΓΙΑΝΝΗΣ,1
2669,6575,ΘΕΟΓΝΩΣΙΑ,0
2670,7611,ΘΕΟΔ,0
2671,1662,ΘΕΟΔΟΡΟΣ,1
2672,1664,ΘΕΟΔΟΣΙΟ,1
2673,1665,ΘΕΟΔΟΣΙΟΣ,1
2674,6577,ΘΕΟΔΟΣΙΟΣ,0
2675,1666,ΘΕΟΔΟΤΑ,1
2676,6578,ΘΕΟΔΟΤΑ,0
2677,6579,ΘΕΟΔΟΤΗ,0
2678,6580,ΘΕΟΔΟΥΛΑ,0
2679,6581,ΘΕΟΔΟΥΛΗ,0
2680,1667,ΘΕΟΔΟΥΛΟΣ,1
2681,1668,ΘΕΟΔΩΡΑ,1
2682,6584,ΘΕΟΔΩΡΑΓΕΩΡΓΙΑ,0
2683,6585,ΘΕΟΔΩΡΑΘΕΜΙΔΑ,0
2684,1669,ΘΕΟΔΩΡΑΚΗ,1
2685,6583,ΘΕΟΔΩΡΑΜΑΡΙΑ,0
2686,6600,ΘΕΟΔΩΡΟΣ,0
